suburb,rooms,type,price,method,maintenance_score,seller_g,bedroom2,bathroom,car,building_area,council_area,region_name,size_class
MacLeod,4,h,770000.0,S,0,Miles,1.0,2.0,1.0,84.0,Banyule City Council,Northern Metropolitan,tiny
MacLeod,3,h,1300000.0,S,1,Darren,2.0,2.0,0.0,294.0,Banyule City Council,Northern Metropolitan,large
MacLeod,3,h,770000.0,S,4,Flannagan,1.0,2.0,1.0,513.0,Banyule City Council,Northern Metropolitan,extra-large
MacLeod,4,h,234278.0,PI,9,Ray,1.0,2.0,1.0,499.0,Banyule City Council,Northern Metropolitan,extra-large
MacLeod,3,h,249650.0,VB,9,Ray,1.0,1.0,1.0,145.0,Banyule City Council,Northern Metropolitan,small
Maidstone,3,t,771000.0,S,0,Biggin,2.0,1.0,0.0,391.0,Maribyrnong City Council,Western Metropolitan,large
Maidstone,3,t,830000.0,VB,9,Rendina,2.0,1.0,0.0,402.0,Maribyrnong City Council,Western Metropolitan,large
Maidstone,3,h,902000.0,SP,6,RW,3.0,1.0,2.0,131.0,Maribyrnong City Council,Western Metropolitan,small
Malvern,3,h,752784.0,S,0,Marshall,3.0,2.0,2.0,260.0,Stonnington City Council,Southern Metropolitan,large
Malvern,1,u,525000.0,S,1,Jellis,2.0,1.0,1.0,163.0,Stonnington City Council,Southern Metropolitan,medium
Malvern East,3,h,252793.0,S,1,Buxton,3.0,1.0,2.0,189.0,Stonnington City Council,Southern Metropolitan,medium
Malvern East,2,h,723767.0,SP,3,Jellis,2.0,1.0,1.0,85.0,Stonnington City Council,Southern Metropolitan,tiny
Maribyrnong,4,h,469756.0,PI,2,FN,1.0,1.0,0.0,300.0,Maribyrnong City Council,Western Metropolitan,large
Maribyrnong,2,u,385000.0,S,5,Nelson,2.0,1.0,1.0,426.0,Maribyrnong City Council,Western Metropolitan,extra-large
McKinnon,2,t,711000.0,SP,6,C21,2.0,1.0,0.0,150.0,Glen Eira City Council,Southern Metropolitan,small
McKinnon,6,h,2010000.0,PI,2,Ray,3.0,1.0,1.0,595.0,Glen Eira City Council,Southern Metropolitan,extra-large
Meadow Heights,3,h,525000.0,S,0,YPA,3.0,2.0,2.0,136.0,Hume City Council,Northern Metropolitan,small
Meadow Heights,3,h,485500.0,S,5,YPA,3.0,1.0,2.0,106.0,Hume City Council,Northern Metropolitan,tiny
Melbourne,2,u,465000.0,PI,0,Dingle,2.0,1.0,1.0,251.0,Melbourne City Council,Northern Metropolitan,medium
Melbourne,3,u,790000.0,S,0,Buxton,1.0,1.0,0.0,46.0,Melbourne City Council,Northern Metropolitan,tiny
Melton,4,h,395000.0,SP,3,PRDNationwide,4.0,2.0,2.0,156.0,Melton City Council,Western Victoria,small
Melton South,4,h,407000.0,S,1,Ryder,4.0,2.0,1.0,189.0,Melton City Council,Western Victoria,medium
Melton South,3,h,455000.0,SP,10,hockingstuart,3.0,1.0,4.0,110.0,Melton City Council,Western Victoria,small
Melton West,3,h,425000.0,S,8,Raine,3.0,2.0,2.0,170.0,Melton City Council,Northern Victoria,medium
Melton West,4,h,440000.0,SP,6,PRDNationwide,4.0,3.0,2.0,194.0,Melton City Council,Northern Victoria,medium
Melton West,3,h,469500.0,S,2,hockingstuart,3.0,2.0,2.0,149.0,Melton City Council,Northern Victoria,small
Mentone,3,t,950000.0,S,9,Buxton,2.0,1.0,1.0,204.0,Kingston City Council,South-Eastern Metropolitan,medium
Mentone,5,h,1150000.0,VB,4,Barry,5.0,3.0,2.0,241.0,Kingston City Council,South-Eastern Metropolitan,medium
Mentone,2,u,610000.0,PI,6,Ray,1.0,2.0,0.0,276.0,Kingston City Council,South-Eastern Metropolitan,large
Mentone,2,u,577250.0,S,4,Hodges,2.0,1.0,1.0,388.0,Kingston City Council,South-Eastern Metropolitan,large
Mentone,1,u,275000.0,S,0,Hodges,1.0,1.0,1.0,313.0,Kingston City Council,South-Eastern Metropolitan,large
Mentone,3,t,1168393.0,SN,1,Charlton,3.0,2.0,2.0,307.0,Kingston City Council,South-Eastern Metropolitan,large
Mernda,4,h,810000.0,S,4,Ray,4.0,2.0,2.0,148.0,Whittlesea City Council,Northern Metropolitan,small
Mernda,4,h,550500.0,S,10,Ray,4.0,2.0,3.0,153.0,Whittlesea City Council,Northern Metropolitan,small
Mernda,4,h,535000.0,SP,3,RW,4.0,2.0,2.0,597.0,Whittlesea City Council,Northern Metropolitan,extra-large
Mernda,4,h,641000.0,S,8,HAR,4.0,2.0,2.0,202.0,Whittlesea City Council,Northern Metropolitan,medium
Mill Park,2,h,503000.0,S,1,Ray,1.0,1.0,0.0,168.0,Whittlesea City Council,Northern Metropolitan,medium
Mill Park,3,h,668000.0,SP,5,The,3.0,2.0,2.0,140.0,Whittlesea City Council,Northern Metropolitan,small
Mill Park,4,h,666000.0,S,5,Ray,4.0,2.0,1.0,301.0,Whittlesea City Council,Northern Metropolitan,large
Mitcham,3,t,850000.0,VB,8,Jellis,3.0,2.0,1.0,482.0,Whitehorse City Council,Eastern Metropolitan,extra-large
Mont Albert,2,u,1077861.0,S,7,Nelson,2.0,2.0,0.0,49.0,Boroondara City Council,Eastern Metropolitan,tiny
Montmorency,3,h,1100000.0,VB,8,Darren,3.0,1.0,0.0,406.0,Banyule City Council,Eastern Metropolitan,large
Montmorency,5,h,850000.0,S,7,Barry,5.0,2.0,2.0,183.0,Banyule City Council,Eastern Metropolitan,medium
Moonee Ponds,2,h,965000.0,S,5,Nelson,2.0,1.0,1.0,391.0,Moonee Valley City Council,Western Metropolitan,large
Moonee Ponds,4,h,2220000.0,S,4,Nelson,4.0,1.0,3.0,153.0,Moonee Valley City Council,Western Metropolitan,small
Moonee Ponds,3,t,689442.0,PI,2,Ray,3.0,2.0,2.0,109.0,Moonee Valley City Council,Western Metropolitan,small
Moonee Ponds,2,h,490121.0,SP,9,Woodards,2.0,1.0,0.0,145.0,Moonee Valley City Council,Western Metropolitan,small
Moonee Ponds,2,t,730000.0,S,5,Frank,1.0,2.0,0.0,129.0,Moonee Valley City Council,Western Metropolitan,small
Moonee Ponds,3,h,1365000.0,PI,8,McDonald,3.0,1.0,1.0,22.0,Moonee Valley City Council,Western Metropolitan,tiny
Moonee Ponds,3,t,1210000.0,S,1,Jellis,3.0,2.0,0.0,236.0,Moonee Valley City Council,Western Metropolitan,medium
Moorabbin,3,h,303558.0,PI,9,Hodges,3.0,1.0,2.0,414.0,Kingston City Council,Southern Metropolitan,large
Mooroolbark,4,h,926325.0,SP,8,Noel,4.0,2.0,2.0,338.0,Yarra Ranges Shire Council,Eastern Victoria,large
Mordialloc,2,u,790500.0,S,3,Buxton,1.0,2.0,1.0,374.0,Kingston City Council,South-Eastern Metropolitan,large
Mordialloc,3,h,1350000.0,S,6,Barry,3.0,2.0,2.0,473.0,Kingston City Council,South-Eastern Metropolitan,extra-large
Mount Evelyn,4,h,655000.0,S,4,Prof.,4.0,2.0,0.0,232.0,Yarra Ranges Shire Council,Eastern Victoria,medium
Mount Waverley,4,h,1051695.0,PI,8,Buxton,4.0,2.0,2.0,152.0,Monash City Council,Eastern Metropolitan,small
Mount Waverley,3,h,1400000.0,SP,0,McGrath,3.0,1.0,2.0,186.0,Monash City Council,Eastern Metropolitan,medium
Mount Waverley,3,h,654017.0,PN,2,RT,3.0,1.0,4.0,105.0,Monash City Council,Eastern Metropolitan,tiny
Mount Waverley,3,h,1300000.0,PI,8,Harcourts,3.0,1.0,0.0,205.0,Monash City Council,Eastern Metropolitan,medium
Mount Waverley,3,t,480657.0,SN,8,Biggin,1.0,1.0,1.0,167.0,Monash City Council,Eastern Metropolitan,medium
Mount Waverley,3,u,1198027.0,SN,2,Biggin,1.0,1.0,0.0,509.0,Monash City Council,Eastern Metropolitan,extra-large
Mount Waverley,2,t,786000.0,S,7,McGrath,1.0,1.0,0.0,88.0,Monash City Council,Eastern Metropolitan,tiny
Mount Waverley,4,h,407095.0,SN,7,Ray,4.0,2.0,2.0,180.0,Monash City Council,Eastern Metropolitan,medium
Mount Waverley,3,h,1360000.0,SP,8,Jellis,3.0,1.0,1.0,159.0,Monash City Council,Eastern Metropolitan,small
Mount Waverley,3,h,1470000.0,S,8,Buxton,3.0,1.0,2.0,132.0,Monash City Council,Eastern Metropolitan,small
Mount Waverley,4,t,976059.0,PI,6,Ray,2.0,1.0,0.0,478.0,Monash City Council,Eastern Metropolitan,extra-large
Mulgrave,4,h,1111000.0,S,6,Ray,4.0,1.0,2.0,124.0,Monash City Council,South-Eastern Metropolitan,small
Mulgrave,3,t,836382.0,PI,1,Ray,3.0,2.0,2.0,214.0,Monash City Council,South-Eastern Metropolitan,medium
Narre Warren,3,h,652500.0,S,9,Barry,3.0,2.0,2.0,134.0,Casey City Council,South-Eastern Metropolitan,small
Newport,2,h,736500.0,SP,2,Williams,2.0,1.0,1.0,79.0,Hobsons Bay City Council,Western Metropolitan,tiny
Newport,3,h,1040000.0,SP,0,Williams,3.0,2.0,2.0,120.0,Hobsons Bay City Council,Western Metropolitan,small
Newport,3,h,980000.0,PI,1,Sweeney,3.0,2.0,2.0,159.0,Hobsons Bay City Council,Western Metropolitan,small
Newport,5,h,1570000.0,PI,2,Williams,5.0,2.0,1.0,222.0,Hobsons Bay City Council,Western Metropolitan,medium
Newport,8,h,1405000.0,S,2,Greg,8.0,1.0,2.0,309.0,Hobsons Bay City Council,Western Metropolitan,large
Newport,3,h,1300000.0,S,7,Williams,3.0,1.0,1.0,133.0,Hobsons Bay City Council,Western Metropolitan,small
Newport,3,h,344423.0,SP,10,Greg,3.0,1.0,3.0,121.0,Hobsons Bay City Council,Western Metropolitan,small
Newport,3,h,1378000.0,S,6,Williams,3.0,3.0,2.0,169.0,Hobsons Bay City Council,Western Metropolitan,medium
Niddrie,3,h,861000.0,SP,7,Barry,3.0,1.0,0.0,284.0,Moonee Valley City Council,Western Metropolitan,large
Niddrie,2,h,1410000.0,PI,5,Barry,2.0,1.0,1.0,380.0,Moonee Valley City Council,Western Metropolitan,large
Niddrie,3,u,740000.0,S,3,Brad,2.0,1.0,0.0,576.0,Moonee Valley City Council,Western Metropolitan,extra-large
Noble Park,3,h,1030000.0,S,4,Barry,3.0,1.0,2.0,113.0,Greater Dandenong City Council,South-Eastern Metropolitan,small
Noble Park,4,h,715000.0,SP,1,Purplebricks,4.0,2.0,4.0,29.0,Greater Dandenong City Council,South-Eastern Metropolitan,tiny
Noble Park,4,u,968759.0,PI,2,C21,2.0,1.0,0.0,301.0,Greater Dandenong City Council,South-Eastern Metropolitan,large
North Melbourne,4,h,940723.0,PI,8,Alexkarbon,4.0,1.0,0.0,156.0,Melbourne City Council,Northern Metropolitan,small
North Melbourne,2,u,570000.0,SP,7,JMRE,1.0,1.0,1.0,435.0,Melbourne City Council,Northern Metropolitan,extra-large
North Melbourne,2,u,610000.0,PI,7,Jellis,1.0,1.0,1.0,520.0,Melbourne City Council,Northern Metropolitan,extra-large
North Melbourne,2,u,468000.0,SP,4,Pagan,2.0,1.0,1.0,141.0,Melbourne City Council,Northern Metropolitan,small
North Melbourne,2,u,657000.0,SP,0,hockingstuart,1.0,2.0,0.0,355.0,Melbourne City Council,Northern Metropolitan,large
North Melbourne,1,u,518000.0,S,3,Woodards,1.0,2.0,0.0,180.0,Melbourne City Council,Northern Metropolitan,medium
Northcote,2,h,1135000.0,S,7,Nelson,2.0,1.0,1.0,411.0,Darebin City Council,Northern Metropolitan,large
Northcote,2,u,585000.0,SP,0,Ray,1.0,2.0,1.0,223.0,Darebin City Council,Northern Metropolitan,medium
Northcote,4,h,395700.0,SN,5,McGrath,4.0,2.0,2.0,225.0,Darebin City Council,Northern Metropolitan,medium
Northcote,2,h,1100000.0,VB,0,Nelson,2.0,1.0,1.0,129.0,Darebin City Council,Northern Metropolitan,small
Northcote,3,h,1266000.0,S,5,Jellis,3.0,2.0,2.0,163.0,Darebin City Council,Northern Metropolitan,medium
Notting Hill,4,h,1210000.0,SP,2,Harcourts,4.0,2.0,2.0,275.0,Monash City Council,Southern Metropolitan,large
Nunawading,3,h,1055000.0,S,6,Stockdale,3.0,1.0,4.0,420.0,Manningham City Council,Eastern Metropolitan,extra-large
Nunawading,3,h,1056000.0,S,6,Fletchers,3.0,1.0,2.0,119.0,Manningham City Council,Eastern Metropolitan,small
Oak Park,3,h,1091000.0,S,1,Stockdale,3.0,2.0,2.0,169.0,Moreland City Council,Northern Metropolitan,medium
Oak Park,3,t,580000.0,VB,6,Brad,2.0,1.0,0.0,223.0,Moreland City Council,Northern Metropolitan,medium
Oakleigh,2,h,585000.0,S,2,Woodards,1.0,2.0,0.0,244.0,Monash City Council,Southern Metropolitan,medium
Oakleigh,2,h,403653.0,PI,2,Branon,2.0,1.0,1.0,473.0,Monash City Council,Southern Metropolitan,extra-large
Oakleigh East,3,u,876500.0,S,5,Buxton,1.0,1.0,1.0,508.0,Monash City Council,Southern Metropolitan,extra-large
Oakleigh East,3,h,313378.0,S,8,Woodards,3.0,1.0,2.0,159.0,Monash City Council,Southern Metropolitan,small
Oakleigh South,4,t,1000000.0,PI,10,Buxton,4.0,2.0,2.0,180.0,Kingston City Council,South-Eastern Metropolitan,medium
Oakleigh South,4,h,1000000.0,PI,9,Woodards,4.0,2.0,2.0,174.0,Kingston City Council,South-Eastern Metropolitan,medium
Oakleigh South,4,h,813500.0,S,8,Buxton,4.0,2.0,2.0,185.0,Kingston City Council,South-Eastern Metropolitan,medium
Officer,3,h,631636.0,SP,6,Grant's,3.0,1.0,2.0,420.0,Cardinia Shire Council,Eastern Victoria,extra-large
Parkdale,3,h,987000.0,S,7,Buxton,3.0,2.0,2.0,231.0,Kingston City Council,South-Eastern Metropolitan,medium
Parkdale,2,u,700000.0,SP,4,Buxton,1.0,2.0,1.0,420.0,Kingston City Council,South-Eastern Metropolitan,extra-large
Parkdale,3,h,1365000.0,S,0,Buxton,3.0,2.0,2.0,138.0,Kingston City Council,South-Eastern Metropolitan,small
Pascoe Vale,3,h,818000.0,S,6,Purplebricks,3.0,1.0,2.0,223.0,Moreland City Council,Northern Metropolitan,medium
Pascoe Vale,3,h,451652.0,S,1,Nelson,3.0,1.0,2.0,112.0,Moreland City Council,Northern Metropolitan,small
Pascoe Vale,2,t,544957.0,VB,0,Nelson,1.0,1.0,0.0,75.0,Moreland City Council,Northern Metropolitan,tiny
Pascoe Vale,2,u,320000.0,PI,9,YPA,2.0,1.0,1.0,347.0,Moreland City Council,Northern Metropolitan,large
Pascoe Vale,4,h,800000.0,S,9,Barry,1.0,1.0,0.0,89.0,Moreland City Council,Northern Metropolitan,tiny
Pascoe Vale,2,h,530000.0,S,1,Nelson,1.0,2.0,1.0,458.0,Moreland City Council,Northern Metropolitan,extra-large
Plumpton,3,h,440000.0,S,8,Purplebricks,1.0,2.0,1.0,488.0,Melton City Council,Western Metropolitan,extra-large
Point Cook,3,h,435000.0,S,9,McGrath,1.0,1.0,1.0,455.0,Wyndham City Council,Western Metropolitan,extra-large
Point Cook,3,h,500500.0,S,5,LJ,3.0,2.0,2.0,126.0,Wyndham City Council,Western Metropolitan,small
Point Cook,4,h,294710.0,PN,5,Point,2.0,2.0,0.0,173.0,Wyndham City Council,Western Metropolitan,medium
Point Cook,4,h,597766.0,PN,0,Point,2.0,2.0,1.0,155.0,Wyndham City Council,Western Metropolitan,small
Point Cook,4,h,1060000.0,SP,4,hockingstuart,4.0,3.0,2.0,325.0,Wyndham City Council,Western Metropolitan,large
Point Cook,5,h,940000.0,S,0,LJ,5.0,2.0,2.0,320.0,Wyndham City Council,Western Metropolitan,large
Port Melbourne,1,u,510000.0,SP,9,Buxton,2.0,1.0,1.0,290.0,Melbourne City Council,Southern Metropolitan,large
Port Melbourne,2,u,1093708.0,VB,7,hockingstuart,2.0,2.0,1.0,411.0,Melbourne City Council,Southern Metropolitan,large
Port Melbourne,2,h,1000000.0,VB,5,Greg,2.0,1.0,0.0,423.0,Melbourne City Council,Southern Metropolitan,extra-large
Port Melbourne,4,h,2100000.0,VB,8,Marshall,4.0,3.0,2.0,545.0,Melbourne City Council,Southern Metropolitan,extra-large
Prahran,2,u,725000.0,SP,1,Biggin,1.0,2.0,0.0,105.0,Stonnington City Council,Southern Metropolitan,tiny
Prahran,3,t,1727500.0,S,2,Marshall,2.0,2.0,1.0,192.0,Stonnington City Council,Southern Metropolitan,medium
Preston,4,h,1331000.0,S,8,Nelson,4.0,2.0,3.0,175.0,Darebin City Council,Northern Metropolitan,medium
Preston,4,t,305198.0,SP,1,Love,1.0,1.0,0.0,503.0,Darebin City Council,Northern Metropolitan,extra-large
Preston,2,h,413976.0,S,2,Nelson,2.0,1.0,2.0,107.0,Darebin City Council,Northern Metropolitan,small
Preston,1,u,409000.0,S,4,Nelson,1.0,2.0,0.0,589.0,Darebin City Council,Northern Metropolitan,extra-large
Preston,3,h,1020000.0,SP,6,RW,3.0,1.0,2.0,111.0,Darebin City Council,Northern Metropolitan,small
Preston,2,t,600000.0,PI,8,hockingstuart,1.0,1.0,0.0,185.0,Darebin City Council,Northern Metropolitan,medium
Preston,3,h,1070000.0,S,0,Jellis,3.0,1.0,7.0,150.0,Darebin City Council,Northern Metropolitan,small
Reservoir,3,h,825000.0,S,4,Barry,3.0,1.0,0.0,92.0,Darebin City Council,Northern Metropolitan,tiny
Reservoir,3,h,780000.0,S,0,Biggin,3.0,1.0,3.0,555.0,Darebin City Council,Northern Metropolitan,extra-large
Reservoir,3,u,625077.0,SP,1,McGrath,2.0,2.0,0.0,367.0,Darebin City Council,Northern Metropolitan,large
Reservoir,3,u,680000.0,S,4,RW,3.0,2.0,1.0,140.0,Darebin City Council,Northern Metropolitan,small
Reservoir,2,u,350000.0,VB,10,Ray,2.0,1.0,1.0,421.0,Darebin City Council,Northern Metropolitan,extra-large
Reservoir,2,h,945000.0,S,4,Nelson,2.0,1.0,2.0,90.0,Darebin City Council,Northern Metropolitan,tiny
Reservoir,4,h,740000.0,S,9,Nelson,4.0,1.0,2.0,118.0,Darebin City Council,Northern Metropolitan,small
Reservoir,3,h,700000.0,SP,7,Barry,3.0,1.0,1.0,435.0,Darebin City Council,Northern Metropolitan,extra-large
Reservoir,2,h,1090000.0,S,4,Ray,2.0,1.0,1.0,485.0,Darebin City Council,Northern Metropolitan,extra-large
Reservoir,3,u,481000.0,S,10,Nelson,1.0,1.0,0.0,388.0,Darebin City Council,Northern Metropolitan,large
Reservoir,2,t,480000.0,SP,4,Ray,2.0,2.0,0.0,67.0,Darebin City Council,Northern Metropolitan,tiny
Reservoir,2,h,762000.0,S,1,Love,1.0,2.0,0.0,63.0,Darebin City Council,Northern Metropolitan,tiny
Reservoir,3,h,810000.0,S,2,Stockdale,3.0,1.0,1.0,388.0,Darebin City Council,Northern Metropolitan,large
Reservoir,1,t,405000.0,SP,5,Melbourne,1.0,2.0,0.0,339.0,Darebin City Council,Northern Metropolitan,large
Richmond,2,h,931000.0,SP,5,Biggin,2.0,1.0,0.0,584.0,Yarra City Council,Northern Metropolitan,extra-large
Richmond,1,u,410000.0,S,4,Dingle,2.0,2.0,1.0,525.0,Yarra City Council,Northern Metropolitan,extra-large
Richmond,3,h,1600000.0,VB,4,Jellis,3.0,1.0,1.0,255.0,Yarra City Council,Northern Metropolitan,medium
Richmond,2,h,1230000.0,S,9,Collins,2.0,2.0,0.0,375.0,Yarra City Council,Northern Metropolitan,large
Richmond,2,h,1055000.0,S,10,Jellis,2.0,1.0,0.0,68.0,Yarra City Council,Northern Metropolitan,tiny
Richmond,3,h,850000.0,VB,9,Marshall,3.0,2.0,0.0,59.0,Yarra City Council,Northern Metropolitan,tiny
Richmond,1,u,511500.0,S,5,Fletchers,1.0,1.0,1.0,263.0,Yarra City Council,Northern Metropolitan,large
Richmond,1,u,965048.0,PI,3,Ray,1.0,1.0,1.0,481.0,Yarra City Council,Northern Metropolitan,extra-large
Ringwood East,3,h,668389.0,PI,5,Philip,3.0,1.0,2.0,127.0,Maroondah City Council,Eastern Metropolitan,small
Ringwood East,4,h,757649.0,PI,7,Philip,4.0,2.0,1.0,278.0,Maroondah City Council,Eastern Metropolitan,large
Ringwood East,4,h,828953.0,SP,6,Carter,4.0,2.0,1.0,490.0,Maroondah City Council,Eastern Metropolitan,extra-large
Ringwood North,4,h,942000.0,S,4,Jellis,4.0,1.0,2.0,131.0,Manningham City Council,Eastern Metropolitan,small
Ringwood North,3,h,945000.0,S,9,Fletchers,3.0,2.0,2.0,133.0,Manningham City Council,Eastern Metropolitan,small
Ripponlea,2,u,510000.0,S,2,hockingstuart,2.0,1.0,1.0,288.0,Port Phillip City Council,Southern Metropolitan,large
Rosanna,3,t,950814.0,SP,5,Nelson,2.0,2.0,1.0,48.0,Banyule City Council,Eastern Metropolitan,tiny
Rosanna,3,h,1609000.0,S,0,Miles,3.0,3.0,2.0,199.0,Banyule City Council,Eastern Metropolitan,medium
Rosanna,3,h,805000.0,S,2,Miles,3.0,2.0,0.0,442.0,Banyule City Council,Eastern Metropolitan,extra-large
Rowville,4,h,1755000.0,S,7,Hall,4.0,2.0,2.0,417.0,Knox City Council,South-Eastern Metropolitan,extra-large
Roxburgh Park,4,h,600000.0,S,8,YPA,4.0,2.0,2.0,170.0,Hume City Council,Northern Metropolitan,medium
Roxburgh Park,4,h,688500.0,S,0,Jason,4.0,2.0,2.0,211.0,Hume City Council,Northern Metropolitan,medium
Roxburgh Park,3,h,500000.0,S,5,Raine,3.0,2.0,2.0,286.0,Hume City Council,Northern Metropolitan,large
Roxburgh Park,3,h,485000.0,S,8,Raine,1.0,1.0,1.0,598.0,Hume City Council,Northern Metropolitan,extra-large
Roxburgh Park,4,h,696000.0,S,3,Ray,4.0,2.0,2.0,247.0,Hume City Council,Northern Metropolitan,medium
Sandringham,4,h,2000000.0,SP,10,Ray,4.0,2.0,2.0,558.0,Bayside City Council,Southern Metropolitan,extra-large
Seabrook,3,h,570000.0,S,3,LJ,3.0,2.0,2.0,111.0,Hobsons Bay City Council,Western Metropolitan,small
Seaford,3,h,790000.0,SP,7,O'Brien,3.0,1.0,2.0,131.0,Frankston City Council,South-Eastern Metropolitan,small
Seddon,3,h,1035000.0,PI,5,Jas,3.0,2.0,0.0,355.0,Maribyrnong City Council,Western Metropolitan,large
Seddon,3,h,720000.0,PI,4,hockingstuart,3.0,1.0,0.0,456.0,Maribyrnong City Council,Western Metropolitan,extra-large
Seddon,2,h,817000.0,S,2,Thomson,2.0,1.0,1.0,75.0,Maribyrnong City Council,Western Metropolitan,tiny
Skye,3,h,495000.0,SP,2,Munn,3.0,1.0,6.0,508.0,Frankston City Council,South-Eastern Metropolitan,extra-large
South Melbourne,2,h,960000.0,PI,1,Greg,2.0,1.0,1.0,84.0,Port Phillip City Council,Southern Metropolitan,tiny
South Morang,4,h,621000.0,S,8,HAR,4.0,2.0,3.0,174.0,Whittlesea City Council,Northern Metropolitan,medium
South Morang,3,h,594000.0,S,8,Barry,3.0,1.0,1.0,118.0,Whittlesea City Council,Northern Metropolitan,small
South Yarra,3,h,1702000.0,S,8,hockingstuart,2.0,2.0,1.0,335.0,Melbourne City Council,Southern Metropolitan,large
South Yarra,2,u,650000.0,VB,5,Jellis,2.0,2.0,1.0,374.0,Melbourne City Council,Southern Metropolitan,large
South Yarra,1,u,307138.0,PI,10,Jellis,1.0,1.0,0.0,268.0,Melbourne City Council,Southern Metropolitan,large
Springvale,3,u,625000.0,S,6,iSell,2.0,2.0,0.0,524.0,Greater Dandenong City Council,South-Eastern Metropolitan,extra-large
St Albans,2,h,820000.0,S,4,Barry,2.0,1.0,1.0,155.0,Brimbank City Council,Western Metropolitan,small
St Albans,3,h,610000.0,S,8,Barry,3.0,1.0,2.0,190.0,Brimbank City Council,Western Metropolitan,medium
St Albans,5,h,711925.0,PI,1,Barry,5.0,2.0,2.0,351.0,Brimbank City Council,Western Metropolitan,large
St Albans,3,t,868072.0,SN,5,Barry,3.0,2.0,1.0,153.0,Brimbank City Council,Western Metropolitan,small
St Kilda,1,u,754186.0,PI,8,McGrath,1.0,2.0,1.0,414.0,Port Phillip City Council,Southern Metropolitan,large
St Kilda,2,u,600000.0,VB,9,Woodards,1.0,1.0,1.0,429.0,Port Phillip City Council,Southern Metropolitan,extra-large
St Kilda,2,u,622000.0,S,2,McGrath,2.0,2.0,1.0,62.0,Port Phillip City Council,Southern Metropolitan,tiny
Strathmore,5,h,950000.0,PI,2,Considine,5.0,2.0,2.0,206.0,Moonee Valley City Council,Western Metropolitan,medium
Strathmore,3,u,700000.0,VB,0,Nelson,3.0,1.0,1.0,256.0,Moonee Valley City Council,Western Metropolitan,medium
Sunbury,5,h,605000.0,SP,0,Leeburn,5.0,2.0,2.0,32.0,Hume City Council,Western Metropolitan,tiny
Sunbury,4,h,548000.0,S,5,One,4.0,2.0,2.0,147.0,Hume City Council,Western Metropolitan,small
Sunbury,3,h,677000.0,SP,2,Brad,3.0,1.0,2.0,125.0,Hume City Council,Western Metropolitan,small
Sunbury,4,h,515000.0,S,5,One,4.0,2.0,2.0,201.0,Hume City Council,Western Metropolitan,medium
Sunbury,4,h,565000.0,S,5,Leeburn,4.0,2.0,2.0,56.0,Hume City Council,Western Metropolitan,tiny
Sunshine,2,h,705000.0,S,7,PRD,2.0,1.0,1.0,520.0,Brimbank City Council,Western Metropolitan,extra-large
Sunshine,3,h,645000.0,S,8,Bells,3.0,1.0,3.0,66.0,Brimbank City Council,Western Metropolitan,tiny
Sunshine,3,h,710000.0,S,1,Biggin,3.0,1.0,2.0,424.0,Brimbank City Council,Western Metropolitan,extra-large
